Query_1	MT049951	100.000	72	0	0	10	81	28287	28358	2.06e-32	134
Query_1	MT049951	100.000	72	0	0	167	238	28681	28752	2.06e-32	134
Query_1	MT049951	100.000	67	0	0	91	157	29164	29230	1.24e-29	124
Query_1	MT066176	100.000	72	0	0	10	81	28287	28358	2.06e-32	134
Query_1	MT066176	100.000	72	0	0	167	238	28681	28752	2.06e-32	134
Query_1	MT066176	100.000	67	0	0	91	157	29164	29230	1.24e-29	124
Query_1	MT066175	100.000	72	0	0	10	81	28287	28358	2.06e-32	134
Query_1	MT066175	100.000	72	0	0	167	238	28681	28752	2.06e-32	134
Query_1	MT066175	100.000	67	0	0	91	157	29164	29230	1.24e-29	124
Query_1	MT072688	100.000	72	0	0	10	81	28272	28343	2.06e-32	134
Query_1	MT072688	100.000	72	0	0	167	238	28666	28737	2.06e-32	134
Query_1	MT072688	100.000	67	0	0	91	157	29149	29215	1.24e-29	124
Query_1	MT093571	100.000	72	0	0	10	81	28287	28358	2.06e-32	134
Query_1	MT093571	100.000	72	0	0	167	238	28681	28752	2.06e-32	134
Query_1	MT093571	100.000	67	0	0	91	157	29164	29230	1.24e-29	124
Query_1	MT093631	100.000	72	0	0	10	81	28274	28345	2.06e-32	134
Query_1	MT093631	100.000	72	0	0	167	238	28668	28739	2.06e-32	134
Query_1	MT093631	100.000	67	0	0	91	157	29151	29217	1.24e-29	124
Query_1	MT123293	100.000	72	0	0	10	81	28281	28352	2.06e-32	134
Query_1	MT123293	100.000	72	0	0	167	238	28675	28746	2.06e-32	134
Query_1	MT123293	100.000	67	0	0	91	157	29158	29224	1.24e-29	124
Query_1	MT123291	100.000	72	0	0	10	81	28284	28355	2.06e-32	134
Query_1	MT123291	100.000	72	0	0	167	238	28678	28749	2.06e-32	134
Query_1	MT123291	100.000	67	0	0	91	157	29161	29227	1.24e-29	124
Query_1	MT123290	100.000	72	0	0	10	81	28290	28361	2.06e-32	134
Query_1	MT123290	100.000	72	0	0	167	238	28684	28755	2.06e-32	134
